CustomerKey,Prefix,FirstName,LastName,Customer Full name,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
1633,MS.,Phillina,Ober,Thea Hendricks,4/28/1976,M,F,Thea@gmail.com,70000,0,Bachelors,Professional,Y
1634,MS.,Mick,Powers,George Zrebassa,7/21/1974,S,F,George@gmail.com,70000,0,Bachelors,Professional,N
1635,MS.,Lycoris,Ober,Keith Dawkins,8/12/1974,S,F,Keith@gmail.com,70000,0,Bachelors,Professional,N
1636,MS.,Darren,Powers,Suzanne McNair,8/16/1974,M,F,Suzanne@gmail.com,70000,0,Bachelors,Professional,Y
1637,MR.,Phillina,Ober,Lisa DeCherney,4/28/1975,S,M,Lisa@gmail.com,80000,0,Bachelors,Professional,Y
1638,MR.,Mick,Powers,Evan Bailliet,2/2/1975,M,M,Evan@gmail.com,80000,0,Bachelors,Professional,Y
1639,MR.,Lycoris,Ober,Kelly Williams,11/12/1975,S,M,Kelly@gmail.com,130000,4,High School,Management,Y
1640,MR.,Darren,Powers,Doug Bickford,11/9/1974,S,M,Doug@gmail.com,70000,0,Bachelors,Professional,N
1641,MS.,Phillina,Ober,Dario Medina,11/5/1973,S,F,Dario@gmail.com,80000,0,Bachelors,Professional,N
1642,MR.,Mick,Powers,Erin Smith,8/21/1973,S,M,Erin@gmail.com,80000,0,Bachelors,Professional,N
1643,MS.,Lycoris,Ober,Beth Paige,4/22/1974,S,F,Beth@gmail.com,80000,0,Bachelors,Professional,N
1644,MR.,Darren,Powers,Allen Rosenblatt,4/21/1974,M,M,Allen@gmail.com,100000,0,High School,Management,Y
1645,MR.,Phillina,Ober,Denny Ordway,7/8/1974,M,M,Denny@gmail.com,120000,5,Partial High School,Professional,Y
1646,MS.,Mick,Powers,Russell D'Ascenzo,5/21/1973,M,F,Russell@gmail.com,90000,0,Bachelors,Professional,Y
1647,MS.,Lycoris,Ober,David Flashing,4/5/1973,M,F,David@gmail.com,100000,0,High School,Management,Y
1648,MS.,Darren,Powers,Joy Daniels,10/13/1972,S,F,Joy@gmail.com,80000,0,Bachelors,Professional,N
1649,MR.,Phillina,Ober,Brian Derr,10/7/1972,S,M,Brian@gmail.com,90000,0,Bachelors,Professional,N
1650,MR.,Mick,Powers,Alice McCarthy,3/25/1972,S,M,Alice@gmail.com,90000,0,Bachelors,Professional,N
1651,MS.,Lycoris,Ober,Tanja Norvell,1/19/1972,M,F,Tanja@gmail.com,110000,0,High School,Management,Y
1652,MS.,Darren,Powers,Fred Chung,3/12/1972,M,F,Fred@gmail.com,110000,0,High School,Management,N
1653,MR.,Phillina,Ober,Jill Fjeld,11/16/1971,M,M,Jill@gmail.com,90000,0,Bachelors,Professional,Y
1654,MR.,Mick,Powers,Helen Andreada,2/19/1971,M,M,Helen@gmail.com,90000,0,Bachelors,Professional,N
1655,MR.,Lycoris,Ober,Barry Pond,8/3/1971,M,M,Barry@gmail.com,150000,0,Partial High School,Management,Y
1656,MR.,Darren,Powers,Zuschuss Carroll,10/7/1969,M,M,Zuschuss@gmail.com,170000,1,Graduate Degree,Management,Y
1657,MRS.,Phillina,Ober,Sibella Parks,6/18/1975,M,F,Sibella@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1658,MR.,Mick,Powers,Jim Epp,4/16/1973,S,M,Jim@gmail.com,10000,0,Partial High School,Manual,N
1659,MR.,Lycoris,Ober,Hunter Glantz,9/25/1973,S,M,Hunter@gmail.com,20000,0,Partial High School,Manual,N
1660,MS.,Darren,Powers,Toby Carlisle,9/25/1973,S,F,Toby@gmail.com,30000,0,Partial College,Clerical,Y
1661,MR.,Phillina,Ober,Anna Chung,4/3/1963,S,M,Anna@gmail.com,60000,3,Bachelors,Professional,Y
1662,MS.,Mick,Powers,Lynn Smith,8/2/1980,S,F,Lynn@gmail.com,20000,0,Partial High School,Manual,N
1663,MR.,Lycoris,Ober,Tracy Blumstein,2/22/1980,S,M,Tracy@gmail.com,20000,0,Partial High School,Manual,Y
1664,MR.,Darren,Powers,Alan Schoenberger,10/9/1978,S,NA,Alan@gmail.com,30000,0,High School,Manual,N
1665,MRS.,Phillina,Ober,Luke Schmidt,11/17/1974,M,F,Luke@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1666,MR.,Mick,Powers,Ivan Gibson,6/25/1973,S,M,Ivan@gmail.com,30000,0,High School,Manual,N
1667,MR.,Lycoris,Ober,Jeremy Farry,2/25/1973,S,M,Jeremy@gmail.com,30000,0,High School,Manual,N
1668,MR.,Darren,Powers,Rachel Payne,4/22/1973,M,M,Rachel@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1669,MRS.,Phillina,Ober,Eugene Hildebrand,3/11/1973,M,F,Eugene@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1670,MRS.,Mick,Powers,Fred Hopkins,5/23/1973,M,F,Fred@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1671,MS.,Lycoris,Ober,Lindsay Shagiari,7/19/1972,S,F,Lindsay@gmail.com,30000,0,High School,Manual,N
1672,MR.,Darren,Powers,Sylvia Foulston,5/22/1972,M,M,Sylvia@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1673,MR.,Phillina,Ober,Maureen Gastineau,3/6/1972,S,M,Maureen@gmail.com,40000,2,Partial College,Clerical,Y
1674,MR.,Mick,Powers,Daniel Byrd,8/7/1972,M,M,Daniel@gmail.com,40000,2,Partial College,Clerical,N
1675,MS.,Lycoris,Ober,Angele Hood,5/25/1971,S,F,Angele@gmail.com,10000,0,Partial High School,Manual,Y
1676,MS.,Darren,Powers,Ross DeVincentis,7/9/1971,S,F,Ross@gmail.com,10000,0,Partial High School,Manual,N
1677,MR.,Phillina,Ober,Todd Sumrall,9/21/1971,S,M,Todd@gmail.com,20000,0,Partial High School,Manual,Y
1678,MS.,Mick,Powers,Bill Tyler,3/7/1971,S,F,Bill@gmail.com,20000,0,Partial High School,Manual,N
1679,MR.,Lycoris,Ober,Noah Childs,1/6/1971,S,M,Noah@gmail.com,20000,0,Partial High School,Manual,N
1680,MR.,Darren,Powers,Greg Guthrie,4/6/1971,M,M,Greg@gmail.com,20000,0,Partial High School,Manual,N
1681,MR.,Phillina,Ober,Anne McFarland,11/19/1971,S,M,Anne@gmail.com,30000,0,High School,Manual,N
1682,MRS.,Mick,Powers,Amy Cox,12/2/1970,S,F,Amy@gmail.com,40000,2,Partial College,Clerical,Y
1683,MR.,Lycoris,Ober,Nancy Lomonaco,9/4/1971,S,M,Nancy@gmail.com,40000,2,Partial College,Clerical,Y
1684,MR.,Darren,Powers,Ken Heidel,10/17/1970,S,M,Ken@gmail.com,40000,2,Partial College,Clerical,Y
1685,MRS.,Phillina,Ober,Paul Lucas,11/26/1970,S,F,Paul@gmail.com,40000,2,Partial College,Clerical,Y
1686,MR.,Mick,Powers,Deirdre Greer,11/14/1974,S,M,Deirdre@gmail.com,40000,3,Partial College,Clerical,Y
1687,MS.,Lycoris,Ober,Patrick O'Brill,9/18/1974,S,F,Patrick@gmail.com,40000,0,Graduate Degree,Skilled Manual,Y
1688,MRS.,Darren,Powers,Julie Kriz,7/7/1975,S,F,Julie@gmail.com,40000,3,Partial College,Clerical,Y
1689,MR.,Phillina,Ober,Shahid Hopkins,3/7/1975,S,M,Shahid@gmail.com,40000,4,Partial College,Clerical,Y
1690,MR.,Mick,Powers,Steven Ward,10/13/1930,M,M,Steven@gmail.com,50000,1,Graduate Degree,Skilled Manual,Y
1691,MRS.,Lycoris,Ober,Denise Monton,4/20/1931,M,F,Denise@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1692,MS.,Darren,Powers,Tracy Collins,7/7/1966,S,F,Tracy@gmail.com,60000,0,Graduate Degree,Skilled Manual,Y
1693,MR.,Phillina,Ober,MaryBeth Skach,5/17/1966,S,M,MaryBeth@gmail.com,60000,0,Graduate Degree,Skilled Manual,N
1694,MS.,Mick,Powers,William Brown,11/20/1966,S,F,William@gmail.com,60000,0,Graduate Degree,Skilled Manual,Y
1695,MS.,Lycoris,Ober,Tiffany House,7/7/1966,S,F,Tiffany@gmail.com,60000,0,Graduate Degree,Skilled Manual,Y
1696,MRS.,Darren,Powers,Maribeth Dona,7/26/1953,M,F,Maribeth@gmail.com,30000,1,Bachelors,Skilled Manual,Y
1697,MR.,Phillina,Ober,Barry Gonzalez,7/13/1953,M,M,Barry@gmail.com,30000,1,Bachelors,Skilled Manual,Y
1698,MR.,Mick,Powers,Tamara Chand,6/14/1953,M,M,Tamara@gmail.com,30000,1,Bachelors,Skilled Manual,Y
1699,MRS.,Lycoris,Ober,Benjamin Farhat,8/13/1954,S,F,Benjamin@gmail.com,20000,3,Partial High School,Manual,Y
1700,MRS.,Darren,Powers,Pete Kriz,9/27/1954,S,F,Pete@gmail.com,20000,3,Partial High School,Manual,N
1701,MR.,Phillina,Ober,Tracy Zic,4/20/1954,M,M,Tracy@gmail.com,30000,1,High School,Clerical,Y
1702,MRS.,Mick,Powers,Karen Daniels,2/25/1954,M,F,Karen@gmail.com,30000,1,High School,Clerical,Y
1703,MRS.,Lycoris,Ober,Roy Französisch,10/21/1954,M,F,Roy@gmail.com,30000,1,High School,Clerical,Y
1704,MRS.,Darren,Powers,Darren Budd,6/20/1954,M,F,Darren@gmail.com,40000,1,Partial College,Clerical,Y
1705,MR.,Phillina,Ober,Maris LaWare,5/10/1955,M,M,Maris@gmail.com,40000,1,Partial College,Clerical,Y
1706,MRS.,Mick,Powers,Jeremy Lonsdale,4/11/1955,M,F,Jeremy@gmail.com,40000,1,Partial College,Clerical,Y
1707,MRS.,Lycoris,Ober,Candace McMahon,12/9/1955,M,F,Candace@gmail.com,40000,1,Partial College,Clerical,Y
1708,MR.,Darren,Powers,Robert Marley,12/23/1955,M,M,Robert@gmail.com,80000,5,Graduate Degree,Skilled Manual,Y
1709,MR.,Phillina,Ober,Jamie Frazer,8/10/1956,M,M,Jamie@gmail.com,40000,1,Partial College,Clerical,Y
1710,MRS.,Mick,Powers,Peter Bühler,1/23/1956,M,F,Peter@gmail.com,40000,1,Partial College,Clerical,Y
1711,MRS.,Lycoris,Ober,Rick Huthwaite,1/9/1956,M,F,Rick@gmail.com,40000,1,Partial College,Clerical,Y
1712,MR.,Darren,Powers,Adam Hart,8/6/1956,M,NA,Adam@gmail.com,40000,1,Partial College,Clerical,Y
1713,MRS.,Phillina,Ober,Alan Barnes,6/4/1956,M,F,Alan@gmail.com,40000,1,Partial College,Clerical,Y
1714,MRS.,Mick,Powers,Justin Deggeller,8/19/1957,M,F,Justin@gmail.com,40000,1,Partial College,Clerical,Y
1715,MR.,Lycoris,Ober,Yoseph Carroll,11/16/1957,M,M,Yoseph@gmail.com,40000,1,Partial College,Clerical,Y
1716,MR.,Darren,Powers,Randy Bradley,7/26/1957,M,M,Randy@gmail.com,40000,1,Partial College,Clerical,Y
1717,MRS.,Phillina,Ober,Pierre Wener,1/7/1957,M,F,Pierre@gmail.com,40000,1,Partial College,Clerical,Y
1718,MRS.,Mick,Powers,Ann Blume,2/26/1957,M,F,Ann@gmail.com,40000,1,Partial College,Clerical,Y
1719,MRS.,Lycoris,Ober,Joe Kamberova,7/21/1957,M,F,Joe@gmail.com,40000,1,Partial College,Clerical,Y
1720,MR.,Darren,Powers,Julie Creighton,11/13/1958,S,M,Julie@gmail.com,60000,4,Graduate Degree,Skilled Manual,Y
1721,MR.,Phillina,Ober,Michael Kennedy,7/3/1958,M,M,Michael@gmail.com,60000,4,Graduate Degree,Skilled Manual,Y
1722,MR.,Mick,Powers,John Murray,4/17/1958,M,M,John@gmail.com,60000,4,Graduate Degree,Skilled Manual,Y
1723,MR.,Lycoris,Ober,Georgia Rosenberg,3/24/1958,M,M,Georgia@gmail.com,60000,4,Graduate Degree,Skilled Manual,Y
1724,MRS.,Darren,Powers,Dennis Bolton,8/28/1959,S,F,Dennis@gmail.com,60000,4,Graduate Degree,Skilled Manual,N
1725,MR.,Phillina,Ober,Alan Dominguez,8/22/1959,M,M,Alan@gmail.com,60000,4,Graduate Degree,Skilled Manual,Y
1726,MR.,Mick,Powers,Dave Hallsten,1/28/1959,S,M,Dave@gmail.com,60000,4,Graduate Degree,Skilled Manual,Y
1727,MR.,Lycoris,Ober,Jason Klamczynski,4/12/1959,S,M,Jason@gmail.com,60000,4,Graduate Degree,Skilled Manual,N
1728,MR.,Darren,Powers,Steve Carroll,9/10/1968,S,M,Steve@gmail.com,20000,1,Partial College,Manual,N
1729,MRS.,Phillina,Ober,Tony Chapman,2/17/1968,M,F,Tony@gmail.com,20000,1,Partial College,Manual,Y
1730,MR.,Mick,Powers,Susan Pistek,5/7/1968,M,M,Susan@gmail.com,30000,1,Bachelors,Clerical,Y
1731,MR.,Lycoris,Ober,Saphhira Shifley,3/25/1968,M,M,Saphhira@gmail.com,30000,1,Bachelors,Clerical,Y
1732,MRS.,Darren,Powers,Phillip Breyer,3/14/1968,M,F,Phillip@gmail.com,30000,1,Bachelors,Clerical,Y
1733,MS.,Phillina,Ober,Sally Matthias,3/8/1968,M,F,Sally@gmail.com,40000,0,Graduate Degree,Clerical,Y
1734,MS.,Mick,Powers,Nathan Gelder,9/6/1968,M,F,Nathan@gmail.com,40000,0,Bachelors,Clerical,Y
1735,MS.,Lycoris,Ober,Harold Ryan,8/8/1968,S,F,Harold@gmail.com,40000,0,Bachelors,Clerical,Y
1736,MR.,Darren,Powers,Darren Koutras,5/25/1967,S,M,Darren@gmail.com,10000,3,High School,Manual,Y
1737,MR.,Phillina,Ober,Nat Gilpin,5/27/1967,S,M,Nat@gmail.com,20000,1,Partial College,Manual,N
1738,MRS.,Mick,Powers,Alyssa Tate,9/9/1967,M,F,Alyssa@gmail.com,20000,1,Partial College,Manual,Y
1739,MRS.,Lycoris,Ober,Andy Reiter,9/28/1926,S,F,Andy@gmail.com,10000,4,High School,Manual,Y
1740,MRS.,Darren,Powers,Bart Folk,7/8/1926,M,F,Bart@gmail.com,40000,1,Bachelors,Clerical,Y
1741,MR.,Phillina,Ober,Mary O'Rourke,5/14/1967,M,M,Mary@gmail.com,20000,1,Partial College,Manual,Y
1742,MRS.,Mick,Powers,Brian Thompson,1/15/1967,S,F,Brian@gmail.com,30000,1,Bachelors,Clerical,N
1743,MR.,Lycoris,Ober,Matthew Clasen,8/22/1967,S,M,Matthew@gmail.com,30000,1,Bachelors,Clerical,N
1744,MR.,Darren,Powers,Bill Stewart,12/16/1967,S,M,Bill@gmail.com,30000,1,Bachelors,Clerical,N
1745,MRS.,Phillina,Ober,Alan Hwang,8/13/1967,S,F,Alan@gmail.com,30000,1,Bachelors,Clerical,N
1746,MRS.,Mick,Powers,Toby Ritter,7/24/1966,S,F,Toby@gmail.com,10000,5,Partial High School,Manual,Y
1747,MR.,Lycoris,Ober,David Philippe,4/19/1966,M,M,David@gmail.com,20000,1,High School,Manual,Y
1748,MR.,Darren,Powers,Michael Dominguez,2/1/1966,S,M,Michael@gmail.com,20000,1,High School,Manual,N
1749,MR.,Phillina,Ober,Katherine Nockton,7/12/1966,S,M,Katherine@gmail.com,20000,1,High School,Manual,N
1750,MR.,Mick,Powers,Matt Collins,7/2/1966,S,M,Matt@gmail.com,20000,2,High School,Manual,Y
1751,MS.,Lycoris,Ober,Elizabeth Moffitt,9/2/1967,M,F,Elizabeth@gmail.com,40000,0,Bachelors,Clerical,Y
1752,MS.,Darren,Powers,Cathy Prescott,9/23/1967,M,F,Cathy@gmail.com,40000,0,Bachelors,Clerical,Y
1753,MRS.,Phillina,Ober,David Kendrick,10/23/1966,S,F,David@gmail.com,20000,2,High School,Manual,Y
1754,MR.,Mick,Powers,Roy Collins,5/10/1966,M,M,Roy@gmail.com,30000,1,Bachelors,Clerical,Y
1755,MRS.,Lycoris,Ober,Nona Balk,1/22/1966,M,F,Nona@gmail.com,30000,1,Bachelors,Skilled Manual,Y
1756,MR.,Darren,Powers,Rob Lucas,5/18/1966,M,M,Rob@gmail.com,30000,1,Bachelors,Skilled Manual,Y
1757,MR.,Phillina,Ober,Joni Blumstein,3/15/1966,M,M,Joni@gmail.com,30000,1,Bachelors,Skilled Manual,Y
1758,MRS.,Mick,Powers,Frank Preis,11/15/1965,S,F,Frank@gmail.com,20000,2,High School,Manual,Y
1759,MRS.,Lycoris,Ober,Thomas Boland,7/17/1965,S,F,Thomas@gmail.com,20000,2,High School,Manual,Y
1760,MR.,Darren,Powers,Tim Brockman,4/21/1965,S,M,Tim@gmail.com,20000,2,High School,Manual,Y
1761,MR.,Phillina,Ober,Denny Joy,2/10/1965,M,M,Denny@gmail.com,30000,1,Bachelors,Skilled Manual,Y
1762,MRS.,Mick,Powers,Sally Hughsby,10/22/1965,M,F,Sally@gmail.com,30000,1,Bachelors,Skilled Manual,Y
1763,MRS.,Lycoris,Ober,Craig Yedwab,11/8/1964,S,F,Craig@gmail.com,10000,3,Partial High School,Manual,Y
1764,MR.,Darren,Powers,Logan Haushalter,8/20/1964,S,M,Logan@gmail.com,20000,3,High School,Manual,Y
1765,MR.,Phillina,Ober,Ralph Arnett,9/12/1933,M,M,Ralph@gmail.com,30000,1,Bachelors,Skilled Manual,Y
1766,MS.,Mick,Powers,Kimberly Carter,9/4/1966,M,F,Kimberly@gmail.com,40000,0,Bachelors,Professional,Y
1767,MRS.,Lycoris,Ober,Sung Shariari,4/13/1963,S,F,Sung@gmail.com,30000,2,Partial College,Clerical,Y
1768,MRS.,Darren,Powers,Cari Sayre,9/26/1965,S,F,Cari@gmail.com,30000,2,Partial College,Clerical,Y
1769,MR.,Phillina,Ober,Sung Pak,11/22/1965,M,M,Sung@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1770,MRS.,Mick,Powers,Chad Cunningham,3/8/1965,M,F,Chad@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1771,MR.,Lycoris,Ober,Steve Chapman,12/15/1965,M,M,Steve@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1772,MR.,Darren,Powers,Stefanie Holloman,10/21/1964,S,M,Stefanie@gmail.com,30000,2,Partial College,Clerical,Y
1773,MRS.,Phillina,Ober,Sean Christensen,7/14/1964,M,F,Sean@gmail.com,30000,2,Partial College,Clerical,N
1774,MRS.,Mick,Powers,Erin Creighton,5/4/1964,M,F,Erin@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1775,MRS.,Lycoris,Ober,Mike Kennedy,10/18/1963,S,F,Mike@gmail.com,30000,2,Partial College,Clerical,Y
1776,MRS.,Darren,Powers,Irene Maddox,5/16/1963,S,F,Irene@gmail.com,30000,3,Partial College,Clerical,Y
1777,MR.,Phillina,Ober,Penelope Sewall,9/4/1978,S,M,Penelope@gmail.com,20000,0,High School,Manual,N
1778,MR.,Mick,Powers,Tony Sayre,3/25/1977,S,M,Tony@gmail.com,20000,0,High School,Manual,Y
1779,MR.,Lycoris,Ober,Adrian Barton,11/4/1979,S,M,Adrian@gmail.com,20000,4,High School,Manual,Y
1780,MR.,Darren,Powers,Khloe Miller,7/2/1979,S,M,Khloe@gmail.com,20000,5,High School,Manual,Y
1781,MR.,Phillina,Ober,Tamara Willingham,9/3/1963,M,M,Tamara@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1782,MRS.,Mick,Powers,Sarah Foster,2/6/1978,S,F,Sarah@gmail.com,30000,3,Partial College,Clerical,Y
1783,MRS.,Lycoris,Ober,Craig Carreira,7/2/1978,S,F,Craig@gmail.com,30000,3,Partial College,Clerical,Y
1784,MS.,Darren,Powers,Clytie Kelty,9/16/1977,S,F,Clytie@gmail.com,20000,0,High School,Manual,N
1785,MS.,Phillina,Ober,Maureen Gnade,4/7/1977,S,F,Maureen@gmail.com,30000,0,Partial College,Clerical,N
1786,MR.,Mick,Powers,Thomas Brumley,8/21/1977,S,M,Thomas@gmail.com,30000,0,Partial College,Clerical,Y
1787,MR.,Lycoris,Ober,Debra Catini,4/13/1977,S,M,Debra@gmail.com,30000,0,Partial College,Clerical,N
1788,MR.,Darren,Powers,Michael Granlund,2/6/1977,S,M,Michael@gmail.com,30000,0,Partial College,Clerical,N
1789,MR.,Phillina,Ober,Ricardo Emerson,6/3/1977,S,M,Ricardo@gmail.com,30000,0,Partial College,Clerical,Y
1790,MS.,Mick,Powers,Ken Brennan,11/20/1976,S,F,Ken@gmail.com,20000,0,High School,Manual,N
1791,MS.,Lycoris,Ober,Maureen Fritzler,2/3/1975,S,F,Maureen@gmail.com,10000,0,Partial High School,Manual,N
1792,MR.,Darren,Powers,Alex Russell,5/9/1975,S,M,Alex@gmail.com,20000,0,High School,Manual,Y
1793,MR.,Phillina,Ober,Pamela Coakley,3/4/1976,S,M,Pamela@gmail.com,20000,0,High School,Manual,N
1794,MR.,Mick,Powers,James Lanier,6/26/1976,S,M,James@gmail.com,30000,0,Partial College,Clerical,N
1795,MR.,Lycoris,Ober,Claudia Bergmann,4/23/1975,S,M,Claudia@gmail.com,30000,0,Partial College,Clerical,N
1796,MR.,Darren,Powers,Amy Hunt,2/27/1974,M,M,Amy@gmail.com,20000,0,Partial High School,Manual,N
1797,MR.,Phillina,Ober,Andrew Gjertsen,10/11/1974,S,M,Andrew@gmail.com,20000,0,Partial High School,Manual,N
1798,MS.,Mick,Powers,Yana Sorensen,11/3/1975,S,F,Yana@gmail.com,30000,0,Partial College,Clerical,N
1799,MS.,Lycoris,Ober,Cindy Schnelling,8/17/1975,S,F,Cindy@gmail.com,30000,0,Partial College,Clerical,N
1800,MR.,Darren,Powers,Karen Seio,11/21/1975,M,M,Karen@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1801,MRS.,Phillina,Ober,Cyra Reiten,3/9/1975,M,F,Cyra@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1802,MR.,Mick,Powers,Rick Wilson,4/4/1959,S,M,Rick@gmail.com,60000,4,Graduate Degree,Skilled Manual,N
1803,MR.,Lycoris,Ober,Trudy Schmidt,4/24/1959,M,M,Trudy@gmail.com,60000,4,Graduate Degree,Skilled Manual,Y
1804,MS.,Darren,Powers,Lori Olson,5/1/1973,S,F,Lori@gmail.com,50000,0,Graduate Degree,Skilled Manual,Y
1805,MS.,Phillina,Ober,Sarah Jordon,4/20/1973,S,F,Sarah@gmail.com,50000,0,Graduate Degree,Skilled Manual,Y
1806,MS.,Mick,Powers,Guy Thornton,2/19/1973,S,F,Guy@gmail.com,50000,0,Graduate Degree,Skilled Manual,N
1807,MR.,Lycoris,Ober,Lindsay Castell,12/17/1973,M,M,Lindsay@gmail.com,50000,0,Graduate Degree,Skilled Manual,Y
1808,MR.,Darren,Powers,Nora Paige,6/27/1973,S,NA,Nora@gmail.com,50000,1,Graduate Degree,Skilled Manual,Y
1809,MR.,Phillina,Ober,Tracy Poddar,3/23/1973,S,M,Tracy@gmail.com,50000,1,Graduate Degree,Skilled Manual,Y
1810,MR.,Mick,Powers,Dave Kipp,1/19/1973,M,M,Dave@gmail.com,50000,1,Graduate Degree,Skilled Manual,Y
1811,MRS.,Lycoris,Ober,Alan Haines,6/14/1973,M,F,Alan@gmail.com,50000,1,Graduate Degree,Skilled Manual,Y
1812,MR.,Darren,Powers,Jennifer Jackson,2/27/1973,M,M,Jennifer@gmail.com,60000,1,Graduate Degree,Skilled Manual,Y
1813,MRS.,Phillina,Ober,Dana Kaydos,5/17/1972,S,F,Dana@gmail.com,40000,1,Graduate Degree,Skilled Manual,Y
1814,MR.,Mick,Powers,Toby Gnade,2/8/1971,S,M,Toby@gmail.com,40000,4,High School,Skilled Manual,Y
1815,MRS.,Lycoris,Ober,Edward Becker,12/25/1971,M,F,Edward@gmail.com,60000,1,Graduate Degree,Skilled Manual,Y
1816,MR.,Darren,Powers,Martinez,2/13/1971,M,M,Martinez@gmail.com,60000,1,Graduate Degree,Skilled Manual,Y
1817,MR.,Phillina,Ober,Jeremy Ellison,5/26/1972,M,M,Jeremy@gmail.com,40000,1,Bachelors,Skilled Manual,Y
1818,MR.,Mick,Powers,Jesus Ocampo,6/12/1972,M,M,Jesus@gmail.com,60000,1,Graduate Degree,Skilled Manual,Y
1819,MR.,Lycoris,Ober,Corinna Mitchell,8/14/1972,M,M,Corinna@gmail.com,60000,1,Graduate Degree,Skilled Manual,Y
1820,MRS.,Darren,Powers,Bart Watters,12/22/1972,S,F,Bart@gmail.com,60000,1,Graduate Degree,Professional,Y
1821,MRS.,Phillina,Ober,Julia West,8/14/1972,M,F,Julia@gmail.com,70000,1,Graduate Degree,Professional,Y
1822,MR.,Mick,Powers,Dean Braden,3/12/1972,M,M,Dean@gmail.com,70000,1,Graduate Degree,Professional,Y
1823,MRS.,Lycoris,Ober,Fred Wasserman,12/23/1972,M,F,Fred@gmail.com,70000,1,Graduate Degree,Professional,Y
1824,MRS.,Darren,Powers,Ben Peterman,5/3/1970,M,F,Ben@gmail.com,50000,1,Bachelors,Skilled Manual,Y
1825,MR.,Phillina,Ober,Benjamin Venier,8/12/1970,M,M,Benjamin@gmail.com,50000,1,Bachelors,Skilled Manual,Y
1826,MRS.,Mick,Powers,Chad McGuire,12/26/1970,M,F,Chad@gmail.com,50000,1,Bachelors,Skilled Manual,Y
1827,MR.,Lycoris,Ober,Michael Oakman,7/27/1970,M,NA,Michael@gmail.com,50000,1,Bachelors,Skilled Manual,Y
1828,MR.,Darren,Powers,John Dryer,10/7/1969,S,M,John@gmail.com,40000,2,Bachelors,Skilled Manual,Y
1829,MRS.,Phillina,Ober,Robert Dilbeck,10/19/1969,S,F,Robert@gmail.com,40000,2,Bachelors,Skilled Manual,Y
1830,MRS.,Mick,Powers,Anthony Witt,3/19/1969,S,F,Anthony@gmail.com,40000,2,Bachelors,Skilled Manual,Y
1831,MR.,Lycoris,Ober,Heather Jas,9/22/1969,S,M,Heather@gmail.com,40000,2,Bachelors,Skilled Manual,N
1832,MR.,Darren,Powers,Eugene Barchas,4/16/1969,S,M,Eugene@gmail.com,60000,1,Graduate Degree,Professional,Y
1833,MR.,Phillina,Ober,Theone Pippenger,1/26/1969,M,M,Theone@gmail.com,60000,1,Graduate Degree,Professional,Y
1834,MR.,Mick,Powers,Michael Paige,7/26/1969,M,M,Michael@gmail.com,60000,1,Graduate Degree,Professional,Y
1835,MRS.,Lycoris,Ober,Olvera Toch,12/17/1971,M,F,Olvera@gmail.com,60000,1,Graduate Degree,Professional,Y
1836,MR.,Darren,Powers,Juliana Krohn,5/5/1971,M,M,Juliana@gmail.com,60000,1,Graduate Degree,Professional,Y
1837,MRS.,Phillina,Ober,Linda Southworth,6/8/1971,S,F,Linda@gmail.com,60000,1,Graduate Degree,Professional,Y
1838,MRS.,Mick,Powers,Jane Waco,9/19/1971,M,F,Jane@gmail.com,60000,1,Graduate Degree,Professional,Y
1839,MRS.,Lycoris,Ober,David Bremer,4/1/1971,S,F,David@gmail.com,70000,2,Graduate Degree,Professional,Y
1840,MRS.,Darren,Powers,Julia Barnett,9/20/1971,M,F,Julia@gmail.com,70000,3,Graduate Degree,Professional,Y
1841,MRS.,Phillina,Ober,Lena Cacioppo,5/4/1971,M,F,Lena@gmail.com,70000,3,Graduate Degree,Professional,Y
1842,MR.,Mick,Powers,Stuart Van,2/7/1969,M,M,Stuart@gmail.com,60000,1,Graduate Degree,Professional,Y
1843,MR.,Lycoris,Ober,Anna Gayman,4/22/1969,S,M,Anna@gmail.com,60000,1,Graduate Degree,Professional,Y
1844,MRS.,Darren,Powers,Rose O'Brian,1/22/1969,M,F,Rose@gmail.com,60000,1,Graduate Degree,Professional,Y
1845,MR.,Phillina,Ober,Justin Hirsh,1/7/1970,S,M,Justin@gmail.com,60000,1,Graduate Degree,Professional,Y
1846,MR.,Mick,Powers,Neil Knudson,7/4/1970,S,M,Neil@gmail.com,60000,2,Graduate Degree,Professional,Y
